Date,Heure Journée,P,M-E,M,M+E
4/20/2021,    1,0,0,0,0
4/20/2021,    2,0,0,0,0
4/20/2021,    3,0,0,0,0
4/20/2021,    4,0,0,0,0
4/20/2021,    5,0,0,0,0
4/20/2021,    6,257.34,102.936,257.34,411.744
4/20/2021,    7,792.92,317.168,792.92,1268.672
4/20/2021,    8,1327.73,531.092,1327.73,2124.368
4/20/2021,    9,1776,710.4,1776,2841.6
4/20/2021,    10,1874.04,749.616,1874.04,2998.464
4/20/2021,    11,2008.73,803.492,2008.73,3213.968
4/20/2021,    12,1365.68,546.272,1365.68,2185.088
4/20/2021,    13,1301.89,520.756,1301.89,2083.024
4/20/2021,    14,1044.03,417.612,1044.03,1670.448
4/20/2021,    15,145.65,58.26,145.65,233.04
4/20/2021,    16,119.31,47.724,119.31,190.896
4/20/2021,    17,75.54,30.216,75.54,120.864
4/20/2021,    18,0,0,0,0
4/20/2021,    19,0,0,0,0
4/20/2021,    20,0,0,0,0
4/20/2021,    21,0,0,0,0
4/20/2021,    22,0,0,0,0
4/20/2021,    23,0,0,0,0
4/21/2021,    0,0,0,0,0
4/21/2021,    1,0,0,0,0
4/21/2021,    2,0,0,0,0
4/21/2021,    3,0,0,0,0
4/21/2021,    4,0,0,0,0
4/21/2021,    5,0,0,0,0
4/21/2021,    6,230.74,92.296,230.74,369.184
4/21/2021,    7,669.13,267.652,669.13,1070.608
4/21/2021,    8,885.16,354.064,885.16,1416.256
4/21/2021,    9,1526.47,610.588,1526.47,2442.352
4/21/2021,    10,2095.14,838.056,2095.14,3352.224
4/21/2021,    11,2331.68,932.672,2331.68,3730.688
4/21/2021,    12,1905.03,762.012,1905.03,3048.048
4/21/2021,    13,1086.2,434.48,1086.2,1737.92
4/21/2021,    14,749.62,299.848,749.62,1199.392
4/21/2021,    15,588.65,235.46,588.65,941.84
4/21/2021,    16,348.31,139.324,348.31,557.296
4/21/2021,    17,172.42,68.968,172.42,275.872
4/21/2021,    18,9.44,3.776,9.44,15.104
4/21/2021,    19,0,0,0,0
4/21/2021,    20,0,0,0,0
4/21/2021,    21,0,0,0,0
4/21/2021,    22,0,0,0,0
4/21/2021,    23,0,0,0,0
4/22/2021,    0,0,0,0,0
4/22/2021,    1,0,0,0,0
4/22/2021,    2,0,0,0,0
4/22/2021,    3,0,0,0,0
4/22/2021,    4,0,0,0,0
4/22/2021,    5,1.46,0.584,1.46,2.336
4/22/2021,    6,294.24,117.696,294.24,470.784
4/22/2021,    7,929.68,371.872,929.68,1487.488
4/22/2021,    8,1476.3,590.52,1476.3,2362.08
4/22/2021,    9,1883.95,753.58,1883.95,3014.32
4/22/2021,    10,2165.11,866.044,2165.11,3464.176
4/22/2021,    11,2276.53,910.612,2276.53,3642.448
4/22/2021,    12,1703.31,681.324,1703.31,2725.296
4/22/2021,    13,1295.35,518.14,1295.35,2072.56
4/22/2021,    14,1517.97,607.188,1517.97,2428.752
4/22/2021,    15,692.15,276.86,692.15,1107.44
4/22/2021,    16,750.14,300.056,750.14,1200.224
4/22/2021,    17,190.19,76.076,190.19,304.304
4/22/2021,    18,22.05,8.82,22.05,35.28
4/22/2021,    19,0,0,0,0
4/22/2021,    20,0,0,0,0
4/22/2021,    21,0,0,0,0
4/22/2021,    22,0,0,0,0
4/22/2021,    23,0,0,0,0
4/23/2021,    0,0,0,0,0
4/23/2021,    1,0,0,0,0
4/23/2021,    2,0,0,0,0
4/23/2021,    3,0,0,0,0
4/23/2021,    4,0,0,0,0
4/23/2021,    5,3.45,1.38,3.45,5.52
4/23/2021,    6,295.1,118.04,295.1,472.16
4/23/2021,    7,920.68,368.272,920.68,1473.088
4/23/2021,    8,1450.88,580.352,1450.88,2321.408
4/23/2021,    9,1870.48,748.192,1870.48,2992.768
4/23/2021,    10,2183.96,873.584,2183.96,3494.336
4/23/2021,    11,2354.14,941.656,2354.14,3766.624
4/23/2021,    12,2319.09,927.636,2319.09,3710.544
4/23/2021,    13,2140.6,856.24,2140.6,3424.96
4/23/2021,    14,1815.64,726.256,1815.64,2905.024
4/23/2021,    15,1353.17,541.268,1353.17,2165.072
4/23/2021,    16,772.83,309.132,772.83,1236.528
4/23/2021,    17,192.51,77.004,192.51,308.016
4/23/2021,    18,23.35,9.34,23.35,37.36
4/23/2021,    19,0,0,0,0
4/23/2021,    20,0,0,0,0
4/23/2021,    21,0,0,0,0
4/23/2021,    22,0,0,0,0
4/23/2021,    23,0,0,0,0
4/24/2021,    0,0,0,0,0
4/24/2021,    1,0,0,0,0
4/24/2021,    2,0,0,0,0
4/24/2021,    3,0,0,0,0
4/24/2021,    4,0,0,0,0
4/24/2021,    5,2.43,0.972,2.43,3.888
4/24/2021,    6,298.41,119.364,298.41,477.456
4/24/2021,    7,867.36,346.944,867.36,1387.776
4/24/2021,    8,1294.55,517.82,1294.55,2071.28
4/24/2021,    9,1808.96,723.584,1808.96,2894.336
4/24/2021,    10,2116.64,846.656,2116.64,3386.624
4/24/2021,    11,2295.27,918.108,2295.27,3672.432
4/24/2021,    12,2257.51,903.004,2257.51,3612.016
4/24/2021,    13,2067.71,827.084,2067.71,3308.336
4/24/2021,    14,1748.35,699.34,1748.35,2797.36
4/24/2021,    15,1316.63,526.652,1316.63,2106.608
4/24/2021,    16,749.12,299.648,749.12,1198.592
4/24/2021,    17,214.37,85.748,214.37,342.992
4/24/2021,    18,25.97,10.388,25.97,41.552
4/24/2021,    19,0,0,0,0
4/24/2021,    20,0,0,0,0
4/24/2021,    21,0,0,0,0
4/24/2021,    22,0,0,0,0
4/24/2021,    23,0,0,0,0
4/25/2021,    0,0,0,0,0
4/25/2021,    1,0,0,0,0
4/25/2021,    2,0,0,0,0
4/25/2021,    3,0,0,0,0
4/25/2021,    4,0,0,0,0
4/25/2021,    5,5.85,2.34,5.85,9.36
4/25/2021,    6,287.12,114.848,287.12,459.392
4/25/2021,    7,888.55,355.42,888.55,1421.68
4/25/2021,    8,1441.16,576.464,1441.16,2305.856
